Feature,Estimate,Std Error,t-stat,P-Value
Intercept,89727.96562879492,95124.28301129222,0.046433685848336355,0.9629676480241751
MIN_YEARS_EXPERIENCE,4416.971073894582,95124.28301129221,0.04643368585454672,0.9629676480184015
MAX_YEARS_EXPERIENCE,4416.971074485338,4784.233447705847,-2.963282430445908,0.0030674687332779005
EMPLOYMENT_TYPE_NAME_vec,-14177.034918738385,5590.78348974675,-3.63156733060755,0.0002863718878369781
Other,-20303.30667386437,4809.302806259758,18.657167003916985,0.0
